Id,Predicted
40125,709.8901125947016
74595,835.4210832352088
58765,627.0500826277921
62620,1129.5474627194428
16145,509.9571897547873
75045,1106.7443285821341
26105,443.16558884439667
89095,996.0722613492696
3440,631.2442883412017
31210,690.2886691419607
38980,914.4282969878822
77690,669.2245770571293
93580,1314.270404206097
13420,1402.3953175546076
41925,822.1295856674216
14035,858.9561119006545
210,829.4442905400338
98835,734.0029802780379
9535,855.5060096923575
69890,1142.6142319578014
37860,1095.5901588277925
93495,1085.7530731292254
91150,726.2982767415629
67340,716.4487794890632
5345,1140.6382007943519
76495,1082.7760255475825
66110,799.134532493542
18555,914.5224510595585
93630,802.3692793684047
18340,647.4547326766951
88315,689.1014313310441
9860,609.9898013223441
84410,869.4509864782465
72140,747.3569505299575
82070,625.1022361956609
6835,1715.1969765412007
95890,1449.7045631139
5105,925.0912429409882
62865,1058.9254100197343
18510,893.0408512151268
2690,1071.3818005193657
74135,883.9032739560348
77860,820.0051560933435
38080,1110.5969866996077
76065,636.5939515598053
22170,633.8229051498184
58695,1057.3514611731764
87010,849.851071305996
77890,883.6505498258385
7380,718.2677293601066
36535,592.6265250667803
9780,672.1239794894112
38870,640.8702417332439
97035,710.1002581016552
61000,784.8189185194575
47455,975.4208066581704
82490,628.2818255186424
43765,609.2921140831727
70915,611.9239764885648
73855,721.0583556473083
62200,999.5505978281877
9090,966.4499639324141
48515,825.2981376009803
87595,740.7739237222005
12980,737.2136310935514
37685,925.9080515861195
48350,934.2959116555905
81615,635.0402565256629
42885,800.884671099195
73360,1735.7607731328299
15435,879.2292584933455
4460,739.7772197538536
1590,782.059232828255
5280,668.9488682346573
64075,728.8026511983091
73115,962.3053853457642
59125,996.1048868221363
78285,794.0729757642998
37410,731.7151792856018
77030,1218.8925497839844
74035,868.6304615225105
61205,1077.4244487198594
69545,721.2977904625374
25325,643.407568706792
42945,702.619185314196
72755,1655.8449157350024
14840,898.2305663622898
37535,647.864615407941
79035,790.9116374978661
12775,725.4924005777533
66735,581.6334868840754
99575,928.522226538373
7590,812.8419913346286
5515,721.3620073380714
14645,520.3174096846836
36625,667.0399682794621
83870,976.2946115027576
71230,1028.7313396997606
72615,3504.9514348651255
95135,746.4383859479502
51525,647.8199920301176
79720,672.1909037823207
65920,884.4628317703506
8540,670.7140606771942
3650,803.1862116791048
1990,685.034717155862
77255,613.708963926112
64650,716.5006185831403
84395,1271.5330339549034
38765,1058.8235353791981
96930,926.3241059038126
65780,583.251509144756
68425,1503.2603262254756
46495,869.1559474393694
44355,726.3411120565777
52220,738.5414812265304
69930,755.5054854982852
76715,659.9417205379968
37435,941.554340307548
50085,1068.0499830561603
58480,883.5118768970653
6685,812.6217461135284
60765,709.7328884952959
13665,1188.2248725835786
35705,741.5885452431747
40795,1013.8968765820925
67095,1169.786269984806
53700,677.7482002739252
89745,978.5321760320267
55745,899.2325394200084
81745,402.3468165024093
25680,980.3562467804403
33825,616.9183911772963
57380,526.7749123794645
51130,787.2590317534182
64240,905.9168997564623
90525,999.0953187840645
63395,751.295321694766
21485,1129.1264066337678
48990,832.3262206116376
9010,735.1814711639753
20460,1005.7832776560928
91195,735.2052800699307
11445,852.9693760368891
24370,1122.1907175809513
15065,843.5631705920915
36145,702.619185314196
52150,741.2677375590466
42230,843.1624168453473
55700,845.1876924606805
61610,1024.6570625728248
26385,708.6028303695081
17495,727.7250507977005
87760,1024.924597930289
20670,729.1655844536687
1185,902.9468101432797
51775,847.102273385662
71055,841.711399876769
72065,729.5357428495847
15625,1226.7001154123495
11000,1038.1555697314147
54825,776.0904837484468
25870,768.9894013677447
72905,926.2578520465249
85635,855.5784154128544
24560,-346.93956204048527
1375,1625.6613891501609
19695,852.9526971355176
66850,718.2120199504195
27900,607.627177459165
54435,846.9681611279573
94050,785.4568442465479
59395,834.5329912881301
87260,702.2612759989826
26150,940.8466444600864
78945,808.7920348865979
63365,961.6627521338272
21265,2585.134933588046
32480,1060.154947052332
83980,859.2639641802332
72550,852.8185971080768
28585,1030.380297220515
50035,722.0935353816551
18480,943.8395628182503
90995,1370.3831741329527
14085,748.9178241339781
20465,935.0743325305281
60955,1147.3203319112001
85440,603.5027940744361
385,1210.2311228098079
70980,1099.7202071361244
77010,914.3613759903902
14540,558.3691573592528
33075,1109.5961022171616
98225,739.4443206398296
32370,712.6301475936177
54415,1129.5340892525312
81725,957.6767914701602
9830,940.6655058216172
53740,1050.8721414664428
93995,741.9160669357927
82145,709.5349333073301
49385,845.5599189351605
21205,796.593213905881
89495,761.1252868948714
23530,818.3134434880552
56240,911.6137718608232
68875,1056.5700849757864
41390,967.7885527284043
50270,1621.7021026898376
32995,672.6771561254232
21230,1126.9299337456514
82350,856.0962390757107
93695,671.322252018174
54085,1046.4268853071094
37600,802.6889203773438
98565,641.9607644952595
68645,946.3667321202365
14410,706.2685348589844
12375,787.8313810592576
77805,1031.5429344499487
46795,547.1658766960417
48790,1029.3118939011727
18290,681.8580911789021
99295,931.0561927047147
93010,833.3724017094817
11025,615.2246142595504
3870,759.983355173187
82405,1263.3211288781151
33170,1061.2390753044117
57705,931.9927806809554
19470,766.7902595545706
7330,972.0017139788229
6450,671.1592355815038
61245,569.2258380583698
35725,849.8727339507068
80715,610.7293802696857
34410,692.6097301909305
52520,1025.702033260938
48410,676.9126973780315
59655,1159.9912698165667
38330,1383.2810132118889
46090,967.2642388798589
46250,698.9858974203088
50615,615.2995618623386
83350,971.6200656884475
20275,826.1207069667491
68090,604.732206079323
62695,653.9855755860268
38630,740.9898857641753
24015,893.3385350083414
52875,789.5869562577377
88080,1437.6057719186667
92800,919.1075760444899
73225,2115.141345321594
48385,877.2346093304391
52820,1157.2335105020054
27090,1307.9450040716247
83315,791.5952206175656
92995,618.1885864530016
39175,936.5059242657468
28345,1006.5501967676419
77405,766.3390626857365
48490,1020.5522192027948
59270,771.0381238587632
31290,758.8805579202868
25720,1214.76383695795
88925,1057.7727758183225
56305,763.0359263291119
19635,806.4219098391361
59750,1010.1718127900278
2030,1018.4131377389648
28335,1133.7615468317608
9075,756.8357111517585
5485,619.6102910041245
6970,1008.8683350766797
16860,859.0894960006729
43060,920.2973132264503
12620,1081.1310091684727
35335,915.3148905375683
12550,1170.2803961305065
31190,772.9821257131969
64130,913.5977274761889
41805,702.1020506367475
2285,714.9229985444807
30570,265.6928831288923
10010,751.0245483902233
32165,1031.0590024061498
35540,456.71481269834817
12785,796.8504425887146
8020,1213.5352305564543
51620,781.0636746181201
49100,897.5617885848618
39525,452.29637975588025
53755,1017.1945962091897
37110,904.2129448303084
90205,899.296500538554
97430,695.7760569860285
18245,933.1610063421952
98580,932.2467191924269
13905,1152.0901643065986
83950,688.9153052590863
5810,782.9948001298062
48650,710.6360347525577
2150,683.6862459112497
90980,905.1274359846881
81185,1335.8511132090655
99635,1175.212837838415
38110,752.2583844181376
13150,724.431203937739
52285,904.2546617067832
86815,620.9312403099458
7270,724.8748848735861
47290,698.3721615582534
80405,1030.380297220515
47270,982.7775112523611
62595,664.0188662550015
38760,907.2872785935683
52895,1294.8872064871377
84640,608.6972929424703
77930,981.5437592190214
61210,948.9335834621203
50395,777.409983970674
99670,890.2805881600448
52555,744.9698962131147
9330,867.3463696338291
26535,830.6184910074799
64180,780.9154318919065
44870,660.8426699032728
70035,871.2757800663616
4435,960.5049083168941
97510,719.8298243401147
5510,1503.9319366046273
94430,1054.8127776165684
68540,914.3571488727882
40995,716.9453257530786
38970,1011.906804147741
86385,830.7654520759412
31545,1410.4341364501777
17040,806.6238662555295
15630,1039.4449059460492
63640,823.4920215141126
92695,930.6885598182527
82815,1091.3512232526161
10335,860.932407598248
25385,585.0958852328222
17895,695.4981304410476
96380,1480.1747186087775
50920,854.6115230287776
7345,884.474018178218
3735,811.8029707034373
58880,742.6061813593849
67345,1227.3313435970229
86875,876.9408564264513
98415,1376.3523493182856
45965,1151.9999514929777
58310,1118.300262244733
43155,883.6684358579008
69865,763.2437700341551
30030,646.8736772741487
52120,789.6867759335739
44950,1043.3432476347434
53555,1143.0202742776587
77975,1035.594836382856
45555,659.3356649439572
79425,734.7098659139701
32835,660.9790127084951
21770,644.3109267668926
48120,718.3755111244442
51465,1484.7442018059571
97055,826.3446845480796
94795,1271.285350135123
78765,972.0390510504641
58230,832.9409729814271
78490,788.342139888944
51755,1106.0808924549601
63750,729.9430008882098
26885,956.6653047024434
11580,998.2678778696053
7000,1073.2587884292573
10225,1024.5936667365
42220,647.0097028638255
57160,846.3099371919492
85110,880.6331806282918
63885,893.1993522791047
81340,849.5459063083186
24795,936.3418027271922
2765,1218.1597944329294
1820,496.6320854448306
94755,754.8484591822458
90800,829.9620630627496
5475,1033.7146586160666
58605,884.1101545036955
62255,1170.2240131886244
31530,806.3078299067957
44725,718.8732589930542
96040,959.8026799090161
91630,952.8462671673863
64745,1065.4944551155163
41125,2128.8802193981546
54385,937.2386287894005
92035,804.4277697768292
17550,726.705372882539
49455,614.720053562036
6640,838.6670456381437
75700,810.6351547174321
51185,885.6312914651401
57435,1060.5752031338154
22585,1102.0402638492162
81960,707.5167434710777
89780,1156.287785347042
70770,987.6331498331878
22695,1023.9794607912289
47160,878.6301928768216
52925,903.6155128527121
32845,1066.755139599466
32265,1066.370209724441
26665,1414.5681033475205
5000,672.3306230652424
41910,759.6723575371195
43965,1193.5108136906285
98990,557.9599601903097
43180,742.0580980998624
82520,765.7107473378707
63100,1029.8087067655185
6390,756.5899891340923
54440,1162.0931272744915
24410,874.6154289448198
66635,989.9457558434992
30980,851.0989750780614
1410,745.6237919935426
28200,825.7168927291895
32310,813.0872202554899
57900,814.4731591274348
21675,765.748383057305
27935,1149.6297178303755
93385,780.7414181238704
96190,733.4258866640866
2100,954.8599449209934
38495,651.2078876854508
82640,1369.8496541130914
63550,703.5350380292965
25040,796.56164604897
79130,799.3181543565892
44915,899.8248391035762
48755,1078.3586059825584
82205,866.99495658028
68720,837.7340840960693
39050,1611.492646648055
9825,895.4342932923196
12140,875.7710831838964
79020,1372.2373644095062
78300,919.7651697206476
9490,1031.746486839529
98260,863.5434675973656
28515,636.0589801149941
97805,1308.6628935507383
14175,1508.9306075413117
19770,810.604095887199
82365,726.5992451188472
29335,1569.3403276250672
68445,842.7228729108691
94675,994.1132357295933
32875,831.2380302456861
85100,1011.7334645574856
52355,1170.5371427353641
63220,982.7267162701671
2555,1046.3332189036535
38290,989.2918792868106
81310,958.3546080583784
23370,810.4362203116013
80050,888.1217234657585
91595,1062.8526531955508
875,862.6004689995342
91170,933.7922656738181
39835,958.4786824009383
83155,632.1047283380253
85505,826.8292418380958
59480,624.5856889228224
46565,647.2757898455865
88320,1061.2571552130248
65530,646.6253319091423
25075,862.713761333191
92145,827.1386571549579
5950,518.1176327574204
5155,747.0538339845701
82380,1014.6219543525427
58470,671.9364607716952
61115,782.5722812205855
17985,512.0683082412978
67245,678.4498230982334
4640,1012.8860825376275
98090,1168.4283495876564
24810,902.8444085246732
20415,699.8898241910252
47670,683.0093518715399
22875,738.3304844428708
51840,1019.9168492934259
17625,945.9602947567925
12900,826.5953703381342
92300,766.3129749486039
80735,1127.2716945088537
24990,596.6721304924611
75680,1164.7103456488835
63575,753.0577248499287
96125,698.1478568469356
25755,727.2576637635227
45195,905.4317620859316
700,1030.587684701897
38250,816.0994471911825
49800,694.9036760780101
10925,799.1542215781961
83785,896.8792390337243
97960,1062.613919326737
3165,865.7308113413445
11515,855.5736474286855
14145,868.4839353110349
13330,579.1067364554586
37390,724.2312204591501
83030,844.2524768678841
86540,730.1328672510729
22755,1421.3491859699452
90160,938.6320145904835
67010,778.8126267944974
14340,698.652926955864
54380,702.220279533896
60965,921.6935531961112
88270,1150.8815903772756
49130,783.3454261655125
76660,1108.2037669202684
10280,776.9921255459484
88785,857.9637178812749
83610,733.0438931557949
6420,943.4367399535195
15030,981.8938335996511
29665,716.5044957847863
7090,1064.2847235065258
83495,956.2208164838312
3205,605.6649689070698
87245,1252.1372833632402
39470,892.0940575991303
89835,1017.6608058298021
37345,1036.946197982311
75640,1079.6185749568594
32245,686.1893003335712
41950,1236.7536149040764
78815,853.473962200281
17045,745.8564097229201
36495,774.4243142832713
47955,1097.9478196965445
58725,859.1335143952559
94985,853.080726526947
9850,718.7915244806476
97050,682.9966364202107
62500,880.849737400364
96055,768.2422692419264
65985,864.5554238911371
81880,995.217055086653
28355,785.2885491765705
30940,827.316887680216
98595,741.3585505254472
78665,841.3855959470293
36630,1033.5789866038463
27290,699.234693467495
5285,643.8822982042841
79520,607.5732893131732
91220,1033.5410612771982
50020,1005.9944939712282
85280,1217.658138933555
59495,1187.3710828306137
31780,808.0563574275628
26075,1051.990782070267
97445,833.582981445382
63600,670.7292087984479
77970,928.2664973924134
76405,562.7144542035194
31100,1403.714045709612
14090,809.41747993394
19125,919.5146268494992
30050,1449.7191175115531
4440,645.1526476455696
57470,999.1179329192499
69055,711.9746392811254
15900,997.313084904174
98855,636.3435096062473
98780,625.0837919918479
25645,659.6075816736342
27330,1001.3184898340611
17460,1274.3462955109492
16080,1463.4332036030855
89115,873.7263867552957
3920,768.331466597966
52375,1109.64045837326
98240,749.4956177140285
29945,718.8732589930542
83655,1449.0688182094161
56015,1011.1440351845595
77595,714.5390367466189
90660,1064.6374492349048
30100,751.6809824001014
80600,1496.2232147142702
64425,1678.1427496510203
39770,795.7922576220934
3975,1134.4864571783232
12560,922.7114130996231
40030,1006.2275575297663
62315,605.2597179860015
36665,1086.0247417481614
90500,673.6321248849683
97965,794.8237610979141
78380,742.2159943215244
97535,662.1344326471726
28720,747.3187445068318
36745,1567.9262043684168
8320,1312.582598226388
70615,960.8600320103488
80360,710.9109223534028
29360,3716.8572948167684
47775,808.4097168938322
58155,728.2573490363754
84440,724.4916927067455
30635,1481.8122613105143
26305,816.000403354803
59360,815.8570143884864
23635,856.8356407472278
6050,1202.4239266492245
77695,918.6175667565299
62300,843.2240215510199
97775,1059.6640073249953
84295,1126.0718146918546
63425,867.9549348858153
85675,686.0967568013327
66470,621.4515213656276
9630,776.9419824072716
75475,1131.504438054918
2245,1026.139381412601
41530,1069.2998214127094
88350,603.3228376913767
28925,1254.1612184883502
92065,1320.7713194597188
73045,896.593095170028
70330,1393.596452905412
4575,800.6654301939876
89700,878.3687036070312
37775,1142.3039933402476
44565,911.3986483718498
83115,1332.4616205996317
